,text,conv_id,conv_title,conv_awry,no.,plutchik_emotion1,plutchik_emotion2,plutchik_emotion3,emowordnet_afraid_score,emowordnet_amused_score,emowordnet_angry_score,emowordnet_annoyed_score,emowordnet_dontcare_score,emowordnet_happy_score,emowordnet_inspired_score,emowordnet_sad_score
63,Please do not add the book cover images back into the article. If something comes of the Fair Use Review they may be added back in then. Thanks,155716783.14696.14696,User talk:ConfuciusOrnis,False,1,none,acceptance,none,0.06868262900000001,0.13464739429411765,0.0952500434117647,0.11854651788235293,0.13354536505882353,0.14660536552941178,0.1060208784117647,0.07905474770588236
64,Because an admin told you so CO.,155716783.14696.14696,User talk:ConfuciusOrnis,False,2,annoyance,none,annoyance,0.039135482,0.09197950425000001,0.0687599205,0.03377743475,0.08119207549999999,0.10045771625000001,0.05831578875,0.026382078
65,Yeah funny isn't it I keep thinking they're just regular editors with no more authority than you or I. I keep forgetting that they're in fact our social and intellectual superiors granted godlike powers by the mighty one and whose farts smell like strawberries and whose every word is a honeyed drop of profundity given unto us the unworthy hoi polloi.... colour me unimpressed.,155716783.14696.14696,User talk:ConfuciusOrnis,False,3,none,contempt,contempt,0.0514548313255814,0.14808350893023253,0.0637904361395349,0.07681551779069767,0.09663967030232559,0.09579493618604652,0.1289013375581395,0.05944999441860465
66,im sorry to have been mistaken but whoever wrote that article made a miscalculation when determining the speed from knots to kph 1 knot is 1.85 of a mile. therefore 10 knots is 18.5 miles per hour. am i not correct?,158714043.10458.10458,User talk:Greswik,False,1,anticipation,anticipation,none,0.128581923375,0.08746485854166665,0.08854986595833332,0.08975469695833331,0.10943004154166668,0.07863814333333334,0.080663541875,0.08691692820833335
67,You don't seem to know the difference between mph and kph. 25 knots is 46 km/h as the article read allready.,158714043.10458.10458,User talk:Greswik,False,2,disgust,aggresiveness,none,0.16128202784615386,0.09682684930769231,0.05571893215384616,0.08356594692307692,0.0938195533076923,0.09846503038461539,0.08682279561538461,0.09272963292307691
68,you have all the info from pat miller wrong...now he will scold you message me back,158714043.10458.10458,User talk:Greswik,False,3,contempt,none,none,0.0554292565,0.10828480187499999,0.14250635125,0.13643999412500002,0.121076157,0.13226802925,0.1040038805,0.0749915295
69,[external_link] is the weirdest thing I have ever seen on Wikipedia. I did not make this edit. I fixed an internal link but made NONE of the other edits. And what's stranger is that with all the content that was replaced and removed it shows that only 1430 bytes were affected which would be exactly right for my single edit. What's even 10 times stranger is not only that content was removed but the article was re-worded. I'm at a loss.,162766001.2409.2409,User talk:Indubitably,True,1,grief,awe,distraction,0.07135576252380951,0.10284524373809523,0.07227601814285713,0.09659063859523809,0.11287771161904761,0.11336659742857147,0.12639602061904764,0.09000629326190476
70,No it says you dropped the article to 1430 from 5159 bytes. You removed almost 4000 bytes of information (1 character = 1 byte). Well not to say 'you' did but somehow it's saying you did. Perhaps there's a glitch and it combined your edit with that of the IP that was editing around the same time as you rather than throw up an edit conflict. It seems the IP has now begun to correct the issue. :Jayron reverted all of it. Try again he says.,162766001.2409.2409,User talk:Indubitably,True,2,optimism,optimism,serenity,0.0846965856,0.10606444386666669,0.08475811831111109,0.10550783502222222,0.10901222493333333,0.10265169311111115,0.1084154792222222,0.09889361986666666
71,That is really scary. I haven't even read the book so how did any of those edits get made? Here's another thing even though Jay reverted it my edit still stands! PS. I never knew how the byte thing worked until you just told me.,162766001.2409.2409,User talk:Indubitably,True,3,surprise,fear,apprehension,0.07224478621428572,0.15564725596428572,0.08725674100000001,0.10874657317857146,0.1409296407857143,0.12890255710714285,0.15390990314285716,0.08093397128571429
72,Are you sure? Because when I compare what the article looks like now to what it looked like before your edit it's the same.,162766001.2409.2409,User talk:Indubitably,True,4,anticipation,awe,anticipation,0.10338893636363639,0.13155702281818182,0.08098180036363635,0.09597581509090908,0.14654306509090909,0.12651786845454543,0.15203785381818177,0.07208854736363636
73,I'm positive. In fact the version that I edited did not include any of the information that I supposedly removed. There is no cached version of the page that I actually made the single edit to.,162766001.2409.2409,User talk:Indubitably,True,5,serenity,awe,optimism,0.0749218190952381,0.1384365486190476,0.1064646739047619,0.13515308495238096,0.1384062056666667,0.14433345576190476,0.16760640666666665,0.09467780576190477
74,Don't know what to tell ya buddy. Crazy shit. Get your ass on Yahoo.,162766001.2409.2409,User talk:Indubitably,True,6,contempt,awe,annoyance,0.1096555078,0.17274199569999998,0.06418153509999999,0.08280615129999999,0.12295615900000001,0.1283077545,0.15042093139999999,0.0689299656
75,The references section is messed up (in my display) by the sisterlinks template protruding from above. Can someone please add to sort this out? Also [external_link] appears to be nothing more than tidying up the formatting (but was reverted probably per [wiki_link]). Could an uninvolved admin please carry out these minor formatting edits? It would be best to mark them as 'not' being to do with the subject of the ongoing mediation as otherwise the edits might upset some people. If the mediators of the dispute would prefer to handle such matters they should place a prominent notice at the top of the talk page and remember that currently the top of the article says 'You may use {{editprotected}} on the talk page to ask for an administrator to make an edit for you.' Hence this request.,166279366.14794.14794,Talk:Mahmoud Ahmadinejad,False,1,interest,annoyance,annoyance,0.07224447505405407,0.11739866639189186,0.10079683197297297,0.11371631718918915,0.111014859,0.10696803941891893,0.10225108258108109,0.08642053924324325
76,added. Disputed content-related edits are currently under active discussion at the mediation page linked to above. Please join the mediation if you are interested in helping bring this article to a reasonable consensus. Thank you.,166279366.14794.14794,Talk:Mahmoud Ahmadinejad,False,2,interest,none,acceptance,0.09363980279999999,0.11283065039999998,0.1314656539,0.13615095794999998,0.11778686084999997,0.12583707795,0.1234045922,0.10888440404999997
77,I would disagree with the combination of the articles 'controversy surounding ahmadinejad' and 'ahmadinejad' togeather for one reason. Ahmadinejad may be a nut job but that does not meaning showing one side of the story. it is only natural in the article 'controversy surounding ahmadinejad' that they would only show the negative sides of his argument. if we were to combine thoes two articles it would sound like propaganda and make him seem more negative witch insults unbias. if we were to merge these two articles we would have to at least show the 'positive' things he did in these events persay columbia university.,166279366.14794.14794,Talk:Mahmoud Ahmadinejad,False,3,disapproval,disapproval,contempt,0.07731033043859649,0.0992236288596491,0.09238357310526318,0.07841511350877192,0.10462600342105265,0.08217229996491228,0.08876565114035091,0.06131392594736842
78,The above named Arbitration case has closed. The Arbitration Committee decided that '[a]ny user who hereafter engages in edit-warring or disruptive editing on these or related articles may be placed on [wiki_link] by any uninvolved administrator. This may include any user who was a party to this case or any other user after a warning has been given'. The Committee also decided to uplift Vintagekits' indefinite block at the same time. The full decision can be viewed [wiki_link]. For the Arbitration Committee,168037626.2717.2717,User talk:Giano II,True,1,none,none,disapproval,0.0856980257142857,0.10534543257142856,0.10766122004081635,0.11500207683673469,0.10312920128571428,0.10516159816326531,0.08969797163265307,0.08422284136734694
79,Fantastic to see that basic common sense has triumphed and Vintagekits may edit again. I'm sure the problems will happen again but hopefully the admins concerned will have learnt to be a little more judicious and thorough in their investigations and less ready to believe the less than frank claims made by any Tom Dick or Harry who happens to have the ability to pick up a telephone and speak with modulated vowels.,168037626.2717.2717,User talk:Giano II,True,2,optimism,optimism,vigilance,0.09579638986842104,0.11378346752631577,0.09177420713157898,0.11055555292105261,0.10812500155263158,0.11820588807894734,0.14422271236842107,0.08595783331578948
80,A laudable finish to be frank! ',168037626.2717.2717,User talk:Giano II,True,3,joy,joy,trust,0.07510171375000001,0.13404267649999999,0.13657623725,0.11588081224999999,0.0608235855,0.14235394775,0.1906484035,0.144572623
81,I think that is enough gregarious prattle on the subject.,168037626.2717.2717,User talk:Giano II,True,4,disapproval,annoyance,contempt,0.0901779595,0.12415926249999999,0.26002520633333337,0.13077317533333335,0.08306828133333334,0.09268201483333333,0.12102691250000001,0.09808718816666667
